member_id,cycle_year,join_year,tenure_years,member_age,country,chapter,membership_type,dues_amount,auto_renew_flag,events_12m,webinars_12m,courses_12m,website_sessions_90d,committee_member_flag,committee_leadership_flag,committee_leadership_role,committee_meetings_12m,community_logins_90d,email_open_rate,email_click_rate,support_tickets_12m,complaints_12m,donation_amount_12m,failed_payment_flag,invoice_age_days,renewal_due_date,renewal_date,label_renewed_within_60d,renewed_prev_year
M000635,2025,2014,11,66,USA,Southwest,Nonprofit,490.21,0,3,0,0,1,0,0,,0,4,0.142,0.005,0,0,0.0,0,71,2025-05-18,,,1
M000636,2025,2020,5,57,India,International,Individual,197.38,0,1,1,2,3,0,0,,0,1,0.24,0.057,0,0,0.0,0,66,2025-09-22,,,0
M000637,2025,2022,3,53,UK,Southwest,Retired,96.03,1,1,0,0,1,0,0,,0,1,0.069,0.0,0,0,0.0,0,9,2025-10-06,,,0
M000638,2025,2010,15,36,UK,Southwest,Student,55.52,0,2,2,1,2,0,0,,0,5,0.168,0.017,0,0,0.0,0,21,2025-03-18,,,0
M000639,2025,2024,1,43,USA,Midwest,Individual,200.45,0,0,1,2,2,0,0,,0,3,0.282,0.08,0,0,0.0,0,62,2025-10-19,,,0
M000640,2025,2016,9,71,USA,Southeast,Nonprofit,506.35,1,1,3,2,3,0,0,,0,0,0.217,0.044,0,0,0.0,0,66,2025-02-02,,,0
M000641,2025,2022,3,21,Canada,Southeast,Individual,200.31,1,0,2,1,2,0,0,,0,1,0.138,0.007,0,0,0.0,0,85,2025-03-30,,,1
M000642,2025,2015,10,72,USA,Southeast,Student,52.23,0,5,3,1,1,0,0,,0,2,0.16,0.015,0,0,0.0,0,87,2025-07-01,,,0
M000643,2025,2020,5,50,USA,Southeast,Nonprofit,504.66,0,1,0,1,6,0,0,,0,2,0.231,0.053,0,0,186.46,0,75,2025-02-08,,,1
M000644,2025,2024,1,78,USA,Mid-Atlantic,Corporate,919.62,1,1,2,0,1,0,0,,0,0,0.152,0.015,0,0,0.0,0,45,2025-09-14,,,0
M000645,2025,2020,5,28,UK,At-Large,Retired,103.16,0,4,2,0,0,1,0,,6,2,0.151,0.013,0,0,0.0,1,92,2025-10-22,,,0
M000646,2025,2011,14,41,UK,Mid-Atlantic,Student,53.52,0,3,2,0,1,0,0,,0,0,0.083,0.0,0,1,0.0,0,4,2025-01-24,,,0
M000647,2025,2024,1,54,USA,Northeast,Individual,195.56,0,1,1,0,1,0,0,,0,0,0.175,0.027,0,0,0.0,0,56,2025-12-06,,,0
M000648,2025,2011,14,73,USA,Southwest,Corporate,1025.28,0,3,3,1,3,0,0,,0,3,0.319,0.093,1,0,0.0,0,76,2025-10-20,,,0
M000649,2025,2018,7,59,USA,Midwest,Individual,201.48,0,4,1,2,5,0,0,,0,1,0.239,0.056,0,0,0.0,0,87,2025-09-20,,,0
M000650,2025,2017,8,63,Germany,International,Premium,342.15,0,1,5,1,4,0,0,,0,1,0.299,0.085,0,0,0.0,0,68,2025-04-07,,,0
M000651,2025,2024,1,42,USA,Northeast,Retired,102.24,1,0,3,2,5,0,0,,0,2,0.238,0.059,0,0,0.0,0,47,2025-06-30,,,1
M000652,2025,2021,4,46,UK,International,Corporate,976.01,0,1,1,0,0,0,0,,0,0,0.11,0.0,0,0,0.0,0,116,2025-09-03,,,0
M000653,2025,2024,1,71,India,At-Large,Retired,101.27,0,2,3,0,1,0,0,,0,1,0.137,0.008,0,0,0.0,0,5,2025-06-29,,,1
M000654,2025,2022,3,71,USA,Southwest,Premium,347.26,0,2,5,0,2,0,0,,0,2,0.123,0.0,1,0,0.0,0,112,2025-08-24,,,0
M000655,2025,2021,4,77,India,Northeast,Individual,199.89,0,3,0,1,4,1,1,Chair,3,3,0.274,0.075,0,0,0.0,0,103,2025-06-02,,,0
M000656,2025,2024,1,54,UAE,Northeast,Individual,194.08,1,2,0,1,0,0,0,,0,2,0.164,0.022,1,0,0.0,0,57,2025-08-17,,,1
M000657,2025,2014,11,24,USA,Southwest,Individual,200.01,0,2,2,0,2,0,0,,0,2,0.276,0.073,0,0,0.0,0,18,2025-04-24,,,0
M000658,2025,2015,10,19,USA,Southeast,Student,55.45,0,2,2,2,6,0,0,,0,3,0.202,0.036,0,0,0.0,0,100,2025-10-31,,,1
M000659,2025,2015,10,64,USA,Northeast,Premium,343.84,0,6,3,0,2,0,0,,0,0,0.195,0.032,0,0,0.0,0,80,2025-08-15,,,0
M000660,2025,2024,1,20,USA,International,Student,55.88,0,1,0,0,3,0,0,,0,1,0.286,0.083,0,0,0.0,0,4,2025-05-12,,,0
M000661,2025,2019,6,46,UAE,At-Large,Nonprofit,488.21,1,0,0,0,5,1,0,,3,1,0.124,0.0,0,0,0.0,0,90,2025-01-06,,,1
M000662,2025,2020,5,41,USA,West,Individual,191.97,1,1,1,0,0,0,0,,0,1,0.02,0.0,0,0,0.0,0,91,2025-02-01,,,0
M000663,2025,2012,13,23,UK,Midwest,Nonprofit,483.76,0,5,3,0,1,0,0,,0,3,0.248,0.058,0,0,0.0,0,103,2025-07-08,,,0
M000664,2025,2011,14,24,USA,At-Large,Retired,102.07,0,1,2,1,1,0,0,,0,0,0.174,0.02,0,0,0.0,0,36,2025-12-15,,,1
M000665,2025,2020,5,79,Canada,Midwest,Retired,102.25,1,1,1,0,5,0,0,,0,2,0.244,0.059,1,0,0.0,0,69,2025-09-10,,,1
M000666,2025,2010,15,51,USA,Southeast,Nonprofit,463.63,1,3,2,0,1,1,0,,9,2,0.131,0.0,0,0,0.0,1,22,2025-02-06,,,1
M000667,2025,2023,2,44,USA,International,Individual,194.66,1,5,0,2,4,0,0,,0,1,0.371,0.125,0,0,0.0,0,27,2025-10-17,,,0
M000668,2025,2022,3,39,USA,Midwest,Individual,197.2,1,4,0,1,4,0,0,,0,0,0.22,0.049,0,0,0.0,0,114,2025-07-17,,,1
M000669,2025,2013,12,42,UK,Mid-Atlantic,Nonprofit,487.79,0,1,1,0,5,0,0,,0,2,0.203,0.036,0,0,0.0,0,80,2025-12-22,,,0
M000670,2025,2011,14,65,USA,International,Premium,347.36,1,5,3,1,4,0,0,,0,3,0.229,0.047,0,0,0.0,0,66,2025-03-25,,,0
M000671,2025,2014,11,73,USA,Southwest,Individual,204.17,0,3,1,1,4,0,0,,0,3,0.193,0.031,0,0,102.13,1,42,2025-12-18,,,1
M000672,2025,2014,11,27,USA,Mid-Atlantic,Individual,196.98,0,4,1,1,6,0,0,,0,2,0.273,0.071,0,0,0.0,0,40,2025-04-15,,,0
M000673,2025,2011,14,49,USA,Midwest,Individual,201.42,1,2,4,1,5,0,0,,0,0,0.158,0.012,0,0,26.1,0,69,2025-11-28,,,0
M000674,2025,2023,2,21,India,West,Student,57.94,0,0,5,0,4,0,0,,0,6,0.28,0.079,0,0,60.4,0,90,2025-05-04,,,1
M000675,2025,2022,3,67,USA,West,Premium,355.98,1,2,1,2,1,0,0,,0,4,0.163,0.02,0,0,0.0,0,103,2025-06-22,,,1
M000676,2025,2014,11,75,USA,Northeast,Student,54.65,1,4,2,0,3,0,0,,0,5,0.137,0.003,0,0,0.0,0,78,2025-09-05,,,0
M000677,2025,2017,8,43,USA,At-Large,Student,54.39,0,3,4,0,4,0,0,,0,0,0.204,0.038,0,0,0.0,0,12,2025-08-18,,,0
M000678,2025,2012,13,35,UAE,Midwest,Individual,190.17,0,2,1,2,2,0,0,,0,2,0.246,0.057,1,0,0.0,0,70,2025-11-20,,,0
M000679,2025,2017,8,31,USA,Northeast,Individual,202.02,0,3,1,1,2,1,0,,8,0,0.214,0.043,0,0,0.0,0,7,2025-04-27,,,0
M000680,2025,2024,1,25,USA,At-Large,Individual,209.33,0,1,0,0,2,0,0,,0,2,0.288,0.083,0,0,0.0,0,34,2025-09-03,,,1
M000681,2025,2009,16,28,USA,Southwest,Nonprofit,462.57,0,5,5,1,7,0,0,,0,3,0.272,0.068,0,1,0.0,0,55,2025-07-14,,,1
M000682,2025,2021,4,20,Germany,Southeast,Individual,188.23,1,1,3,4,0,0,0,,0,1,0.118,0.0,0,0,0.0,0,71,2025-01-18,,,1
M000683,2025,2023,2,48,USA,Southeast,Individual,190.24,0,2,1,0,1,1,0,,5,1,0.088,0.0,0,0,0.0,0,8,2025-04-10,,,0
M000684,2025,2020,5,51,USA,Southeast,Individual,198.44,0,2,2,3,2,0,0,,0,5,0.261,0.068,0,0,0.0,0,39,2025-06-04,,,0
M000685,2025,2014,11,47,USA,Southwest,Retired,100.88,0,0,3,0,3,0,0,,0,8,0.302,0.086,0,0,0.0,0,101,2025-11-21,,,0
M000686,2025,2024,1,19,Australia,At-Large,Student,54.34,0,1,0,0,3,0,0,,0,2,0.119,0.0,0,0,0.0,0,78,2025-03-08,,,0
M000687,2025,2013,12,75,USA,Southeast,Premium,342.21,0,4,1,0,2,0,0,,0,2,0.224,0.046,0,0,0.0,0,54,2025-09-10,,,1
M000688,2025,2011,14,68,USA,West,Individual,205.66,1,5,1,0,2,1,0,,9,5,0.297,0.081,0,0,0.0,0,43,2025-05-20,,,1
M000689,2025,2024,1,65,Australia,West,Individual,183.57,1,1,0,1,1,0,0,,0,2,0.025,0.0,0,0,0.0,0,23,2025-03-25,,,0
M000690,2025,2013,12,59,USA,Northeast,Individual,198.34,0,1,4,1,2,1,1,Treasurer,9,4,0.182,0.025,0,2,0.0,0,7,2025-10-15,,,0
M000691,2025,2014,11,53,Germany,Northeast,Individual,201.73,1,5,0,1,5,0,0,,0,1,0.214,0.042,0,0,0.0,0,7,2025-02-18,,,1
M000692,2025,2024,1,25,USA,Southwest,Individual,194.76,1,2,2,0,2,0,0,,0,6,0.271,0.075,0,0,294.97,0,35,2025-02-12,,,1
M000693,2025,2023,2,57,USA,Mid-Atlantic,Individual,198.82,1,1,1,0,3,0,0,,0,4,0.092,0.0,0,0,0.0,0,58,2025-07-10,,,0
M000694,2025,2017,8,37,USA,At-Large,Corporate,999.28,1,0,0,1,2,1,0,,6,2,0.236,0.054,0,0,0.0,0,16,2025-09-10,,,1
M000695,2025,2012,13,51,USA,Southwest,Individual,193.18,0,3,2,4,3,0,0,,0,1,0.228,0.047,0,0,0.0,0,82,2025-12-19,,,1
M000696,2025,2009,16,37,USA,Midwest,Student,54.98,0,5,3,1,6,0,0,,0,1,0.402,0.133,0,1,0.0,0,113,2025-09-15,,,0
M000697,2025,2011,14,75,Brazil,At-Large,Individual,203.97,1,0,3,1,3,0,0,,0,3,0.167,0.016,0,0,0.0,0,7,2025-10-28,,,0
M000698,2025,2009,16,67,USA,Southwest,Individual,204.81,1,4,2,2,7,0,0,,0,6,0.433,0.148,0,0,0.0,0,42,2025-11-21,,,0
M000699,2025,2022,3,23,USA,Midwest,Individual,183.76,0,2,0,3,1,0,0,,0,5,0.252,0.064,0,0,0.0,0,51,2025-10-15,,,1
M000700,2025,2015,10,42,USA,Midwest,Retired,97.27,0,2,1,0,7,0,0,,0,2,0.111,0.0,0,0,0.0,0,108,2025-08-06,,,1
M000701,2025,2009,16,33,USA,Southwest,Individual,193.1,0,1,0,0,6,0,0,,0,2,0.344,0.104,0,0,138.61,1,35,2025-06-11,,,1
M000702,2025,2015,10,36,USA,Mid-Atlantic,Nonprofit,493.32,1,3,1,2,2,0,0,,0,2,0.175,0.022,0,0,0.0,0,56,2025-04-13,,,0
M000703,2025,2015,10,52,UK,Southeast,Individual,197.24,1,1,1,0,1,0,0,,0,0,0.02,0.0,0,0,0.0,0,17,2025-09-10,,,1
M000704,2025,2009,16,50,USA,At-Large,Student,55.41,0,3,3,2,4,0,0,,0,2,0.141,0.003,0,0,0.0,0,54,2025-01-03,,,0
M000705,2025,2009,16,49,USA,Midwest,Nonprofit,473.07,0,6,2,2,3,0,0,,0,1,0.231,0.048,0,0,365.92,0,87,2025-09-09,,,0
M000706,2025,2024,1,72,USA,Southeast,Premium,341.74,1,1,1,2,2,0,0,,0,2,0.254,0.067,0,0,0.0,0,74,2025-06-19,,,0
M000707,2025,2011,14,64,USA,Southeast,Individual,187.9,0,1,0,3,10,0,0,,0,0,0.296,0.081,1,0,0.0,0,89,2025-03-29,,,0
M000708,2025,2020,5,71,USA,At-Large,Individual,207.39,0,1,1,1,5,0,0,,0,2,0.193,0.034,0,0,0.0,0,98,2025-06-15,,,1
M000709,2025,2014,11,41,USA,Northeast,Individual,193.58,0,2,6,2,2,0,0,,0,2,0.306,0.087,0,0,223.09,0,116,2025-10-09,,,0
M000710,2025,2011,14,37,USA,Mid-Atlantic,Individual,190.79,0,7,1,0,6,0,0,,0,5,0.302,0.084,0,0,0.0,0,51,2025-08-09,,,0
M000711,2025,2009,16,68,USA,At-Large,Individual,186.39,0,6,3,2,6,0,0,,0,4,0.312,0.088,0,0,0.0,0,1,2025-08-07,,,1
M000712,2025,2016,9,32,USA,West,Premium,364.91,1,3,1,1,8,0,0,,0,3,0.428,0.149,0,0,0.0,0,30,2025-03-16,,,0
M000713,2025,2011,14,61,USA,Mid-Atlantic,Individual,194.13,1,3,1,2,3,0,0,,0,4,0.18,0.023,0,0,0.0,0,31,2025-08-16,,,1
M000714,2025,2010,15,24,USA,Midwest,Nonprofit,474.98,1,2,1,1,4,0,0,,0,4,0.31,0.087,0,0,0.0,0,63,2025-04-13,,,1
M000715,2025,2018,7,35,India,Mid-Atlantic,Premium,334.1,0,4,5,0,4,0,0,,0,1,0.31,0.091,0,0,0.0,0,45,2025-05-07,,,0
M000716,2025,2009,16,35,USA,West,Individual,197.71,0,5,0,1,0,0,0,,0,2,0.327,0.095,0,0,0.0,0,82,2025-09-21,,,0
M000717,2025,2010,15,19,Germany,West,Individual,192.08,0,5,10,3,3,0,0,,0,3,0.267,0.066,0,1,0.0,0,44,2025-05-24,,,0
M000718,2025,2008,17,77,Canada,Mid-Atlantic,Individual,196.57,1,5,4,0,8,0,0,,0,2,0.211,0.037,0,0,0.0,0,110,2025-02-07,,,1
M000719,2025,2019,6,29,USA,West,Retired,99.55,0,2,1,0,4,0,0,,0,3,0.173,0.024,0,0,72.33,0,4,2025-02-07,,,0
M000720,2025,2012,13,29,Germany,Northeast,Individual,196.13,1,3,5,1,1,0,0,,0,4,0.167,0.017,0,0,0.0,0,52,2025-10-24,,,0
M000721,2025,2013,12,22,USA,Mid-Atlantic,Nonprofit,498.97,0,1,1,1,1,0,0,,0,8,0.215,0.042,0,0,0.0,0,83,2025-09-13,,,1
M000722,2025,2011,14,60,USA,Northeast,Individual,202.9,1,4,2,0,2,0,0,,0,2,0.197,0.031,0,0,0.0,0,58,2025-12-03,,,1
M000723,2025,2012,13,29,USA,International,Individual,197.59,0,2,0,1,8,0,0,,0,4,0.267,0.067,0,0,0.0,0,50,2025-06-27,,,1
M000724,2025,2015,10,74,USA,At-Large,Individual,194.53,0,5,3,3,5,0,0,,0,1,0.204,0.037,0,0,0.0,0,31,2025-02-07,,,0
M000725,2025,2012,13,62,USA,Northeast,Individual,194.83,0,6,1,1,2,0,0,,0,2,0.199,0.033,0,0,0.0,0,50,2025-02-09,,,1
M000726,2025,2024,1,70,USA,At-Large,Individual,193.69,0,1,1,0,2,1,0,,3,1,0.156,0.017,2,0,0.0,0,111,2025-11-03,,,0
M000727,2025,2021,4,33,USA,At-Large,Student,52.99,1,2,2,0,2,0,0,,0,3,0.212,0.044,1,0,0.0,1,91,2025-03-24,,,0
M000728,2025,2010,15,54,USA,Northeast,Individual,200.1,0,5,4,1,1,0,0,,0,1,0.221,0.043,0,0,0.0,0,59,2025-06-20,,,1
M000729,2025,2024,1,29,Germany,Southwest,Student,53.35,0,0,1,0,6,0,0,,0,0,0.252,0.066,0,0,0.0,0,94,2025-10-02,,,1
M000730,2025,2019,6,32,USA,Southwest,Retired,94.53,0,2,3,1,0,0,0,,0,3,0.203,0.038,1,0,0.0,0,109,2025-08-20,,,0
M000731,2025,2012,13,30,USA,Northeast,Individual,203.7,0,1,2,2,2,0,0,,0,3,0.273,0.07,0,1,0.0,0,47,2025-11-27,,,0
M000732,2025,2022,3,75,USA,West,Individual,204.2,1,2,4,1,3,0,0,,0,3,0.238,0.058,0,0,0.0,0,64,2025-12-05,,,1
M000733,2025,2020,5,38,USA,Southwest,Individual,194.99,0,3,3,1,2,0,0,,0,0,0.185,0.03,0,0,0.0,1,36,2025-08-16,,,0
M000734,2025,2017,8,70,UK,Southeast,Individual,197.23,1,4,2,0,3,0,0,,0,1,0.159,0.016,0,0,0.0,0,29,2025-06-20,,,1
M000735,2025,2012,13,50,USA,Midwest,Individual,195.45,0,1,3,1,3,0,0,,0,0,0.09,0.0,0,0,0.0,0,35,2025-06-02,,,0
M000736,2025,2011,14,39,USA,Midwest,Corporate,943.82,1,4,1,3,5,0,0,,0,1,0.223,0.044,0,0,0.0,0,77,2025-09-21,,,1
M000737,2025,2024,1,73,USA,Southeast,Retired,96.16,0,0,1,0,0,1,0,,4,7,0.305,0.092,0,0,0.0,0,2,2025-05-28,,,1
M000738,2025,2011,14,19,USA,West,Individual,187.25,0,2,3,1,2,0,0,,0,2,0.18,0.023,0,0,0.0,0,66,2025-05-14,,,0
M000739,2025,2011,14,33,USA,At-Large,Retired,100.86,1,1,2,1,1,1,0,,5,1,0.022,0.0,0,0,0.0,0,108,2025-07-18,,,0
M000740,2025,2019,6,20,USA,At-Large,Individual,191.74,0,2,4,1,4,0,0,,0,2,0.341,0.107,1,0,0.0,0,40,2025-07-19,,,1
M000741,2025,2016,9,65,India,At-Large,Corporate,936.39,0,0,1,0,0,0,0,,0,0,0.052,0.0,0,0,0.0,0,62,2025-04-10,,,1
M000742,2025,2010,15,56,Canada,Mid-Atlantic,Individual,195.64,0,3,1,2,8,1,0,,8,5,0.303,0.084,0,0,259.74,1,57,2025-08-14,,,0
M000743,2025,2011,14,53,USA,At-Large,Premium,355.6,0,5,2,5,3,0,0,,0,8,0.362,0.114,0,0,0.0,0,40,2025-06-26,,,1
M000744,2025,2010,15,73,USA,At-Large,Individual,202.18,0,2,1,1,2,0,0,,0,3,0.255,0.06,0,0,0.0,0,117,2025-09-29,,,1
M000745,2025,2024,1,72,USA,West,Individual,193.17,1,2,0,1,2,0,0,,0,2,0.26,0.07,0,0,0.0,0,39,2025-07-26,,,1
M000746,2025,2008,17,35,UAE,West,Individual,187.18,0,8,2,1,4,1,1,Treasurer,9,1,0.135,0.0,0,0,0.0,0,23,2025-09-24,,,0
M000747,2025,2020,5,77,USA,International,Premium,333.15,0,2,2,2,7,1,0,,4,1,0.26,0.068,1,1,0.0,0,27,2025-08-14,,,0
M000748,2025,2014,11,28,USA,Midwest,Individual,188.2,0,3,1,2,5,1,0,,5,5,0.29,0.079,1,0,0.0,0,106,2025-07-17,,,1
M000749,2025,2016,9,54,USA,International,Nonprofit,476.24,0,5,1,0,4,0,0,,0,3,0.276,0.073,1,0,0.0,0,25,2025-09-10,,,0
M000750,2025,2021,4,75,Australia,At-Large,Retired,95.91,1,0,0,0,3,1,0,,8,1,0.12,0.0,0,0,0.0,0,71,2025-01-25,,,1
M000751,2025,2011,14,43,USA,Mid-Atlantic,Individual,206.14,0,2,4,1,7,1,0,,12,5,0.353,0.11,0,0,256.64,0,79,2025-07-26,,,1
M000752,2025,2008,17,39,USA,Mid-Atlantic,Premium,338.88,1,5,3,0,2,0,0,,0,5,0.178,0.021,1,0,0.0,0,86,2025-12-04,,,1
M000753,2025,2019,6,73,USA,Mid-Atlantic,Premium,357.22,1,1,2,0,4,0,0,,0,2,0.148,0.011,0,0,0.0,0,25,2025-12-23,,,0
M000754,2025,2015,10,26,USA,Northeast,Premium,358.91,0,5,1,0,5,0,0,,0,6,0.334,0.102,0,0,0.0,0,74,2025-07-25,,,1
M000755,2025,2019,6,21,USA,At-Large,Corporate,970.92,0,1,4,0,1,0,0,,0,0,0.115,0.0,0,0,16.51,0,76,2025-06-05,,,0
M000756,2025,2021,4,77,USA,West,Individual,212.74,0,2,0,1,1,0,0,,0,4,0.184,0.03,0,0,0.0,0,74,2025-10-15,,,1
M000757,2025,2008,17,77,USA,West,Student,53.26,0,2,3,1,4,0,0,,0,3,0.265,0.064,0,0,0.0,0,60,2025-12-23,,,0
M000758,2025,2019,6,65,USA,Mid-Atlantic,Individual,191.83,0,4,3,1,5,0,0,,0,1,0.328,0.101,0,0,0.0,0,58,2025-09-26,,,1
M000759,2025,2013,12,36,Canada,West,Corporate,958.27,1,3,0,6,3,0,0,,0,2,0.239,0.054,0,0,0.0,0,31,2025-06-02,,,1
M000760,2025,2024,1,22,Australia,At-Large,Premium,348.57,1,1,1,1,2,1,0,,6,0,0.02,0.0,0,1,36.8,0,57,2025-12-03,,,0
M000761,2025,2021,4,60,USA,Southeast,Student,55.54,0,2,2,0,1,0,0,,0,1,0.042,0.0,0,0,0.0,0,26,2025-07-28,,,1
M000762,2025,2013,12,73,USA,West,Individual,201.3,0,4,0,2,0,0,0,,0,2,0.222,0.045,0,0,0.0,0,26,2025-10-09,,,1
M000763,2025,2015,10,25,USA,Northeast,Individual,187.97,1,3,1,2,2,0,0,,0,1,0.234,0.052,0,0,85.61,0,66,2025-04-08,,,0
M000764,2025,2021,4,77,USA,Northeast,Individual,199.68,0,1,2,1,3,0,0,,0,1,0.325,0.1,0,0,0.0,0,98,2025-08-10,,,0
M000765,2025,2017,8,77,USA,Mid-Atlantic,Individual,184.97,0,1,0,0,4,0,0,,0,2,0.264,0.068,0,0,167.34,0,75,2025-11-07,,,0
M000766,2025,2021,4,56,USA,Southwest,Individual,179.82,0,3,2,1,2,0,0,,0,1,0.222,0.049,0,0,0.0,0,89,2025-08-22,,,0
M000767,2025,2018,7,28,USA,West,Individual,195.26,1,3,2,2,2,0,0,,0,3,0.18,0.026,0,0,220.77,0,0,2025-09-13,,,0
M000768,2025,2015,10,31,USA,Midwest,Premium,364.34,0,3,1,0,2,0,0,,0,2,0.128,0.0,0,0,0.0,0,95,2025-01-25,,,0
M000769,2025,2023,2,77,USA,Northeast,Individual,197.97,1,2,0,2,0,0,0,,0,1,0.171,0.024,0,0,0.0,0,28,2025-08-14,,,1
M000770,2025,2013,12,48,USA,International,Individual,204.53,0,3,4,1,2,1,0,,10,4,0.094,0.0,0,0,43.81,0,25,2025-01-23,,,1
M000771,2025,2020,5,34,Germany,Midwest,Individual,195.91,0,1,0,1,3,0,0,,0,1,0.159,0.017,0,0,0.0,1,93,2025-10-07,,,1
M000772,2025,2014,11,33,USA,Southwest,Individual,206.57,0,5,2,1,1,1,1,Vice Chair,13,5,0.23,0.05,0,0,0.0,0,46,2025-05-03,,,0
M000773,2025,2009,16,74,USA,Mid-Atlantic,Corporate,1023.99,0,3,3,0,1,0,0,,0,7,0.353,0.109,0,0,0.0,0,112,2025-03-28,,,1
M000774,2025,2017,8,51,USA,Southeast,Retired,98.09,0,4,3,3,7,0,0,,0,2,0.356,0.114,0,0,0.0,0,80,2025-02-19,,,1
M000775,2025,2019,6,48,USA,At-Large,Individual,197.13,0,2,4,2,5,0,0,,0,1,0.233,0.054,0,0,0.0,0,83,2025-01-01,,,1
M000776,2025,2016,9,68,USA,Northeast,Individual,194.26,1,1,1,0,0,0,0,,0,0,0.142,0.006,0,0,0.0,0,59,2025-08-30,,,1
M000777,2025,2018,7,60,USA,International,Individual,200.57,0,4,2,2,1,1,0,,9,4,0.294,0.083,0,0,0.0,0,88,2025-02-25,,,1
M000778,2025,2012,13,24,Canada,Southeast,Corporate,1004.56,0,4,2,1,7,0,0,,0,2,0.31,0.089,0,0,0.0,0,0,2025-06-24,,,1
M000779,2025,2010,15,20,Germany,Southeast,Nonprofit,481.13,1,0,0,0,8,0,0,,0,1,0.221,0.043,0,1,0.0,0,71,2025-09-28,,,1
M000780,2025,2012,13,39,USA,Southwest,Individual,192.55,1,4,2,1,3,0,0,,0,2,0.107,0.0,0,0,0.0,0,11,2025-12-02,,,0
M000781,2025,2018,7,69,Canada,Midwest,Individual,189.1,0,0,2,3,3,0,0,,0,0,0.397,0.135,0,0,0.0,0,10,2025-02-02,,,0
M000782,2025,2016,9,78,USA,Northeast,Individual,198.01,0,3,0,0,1,1,0,,8,1,0.249,0.06,0,0,0.0,0,88,2025-07-03,,,0
M000783,2025,2010,15,44,USA,Midwest,Individual,201.54,0,1,1,2,2,1,0,,12,3,0.236,0.05,0,0,0.0,0,61,2025-04-29,,,0
M000784,2025,2017,8,80,USA,At-Large,Corporate,955.94,0,0,2,1,2,0,0,,0,3,0.073,0.0,0,0,0.0,0,89,2025-05-28,,,0
M000785,2025,2011,14,77,USA,Midwest,Individual,201.61,1,6,4,2,8,0,0,,0,1,0.341,0.103,0,0,0.0,0,79,2025-01-07,,,1
M000786,2025,2023,2,28,USA,Northeast,Individual,196.8,0,1,0,0,3,0,0,,0,1,0.194,0.036,0,0,0.0,0,38,2025-08-12,,,0
M000787,2025,2015,10,32,USA,Northeast,Student,53.12,1,3,3,0,4,0,0,,0,3,0.266,0.068,0,0,0.0,0,95,2025-02-22,,,1
M000788,2025,2011,14,32,UAE,Mid-Atlantic,Premium,355.28,1,7,5,2,6,0,0,,0,1,0.378,0.122,0,0,0.0,0,97,2025-12-01,,,1
M000789,2025,2015,10,78,USA,Northeast,Premium,347.83,0,0,1,0,2,1,0,,11,5,0.236,0.053,0,0,0.0,0,80,2025-01-15,,,1
M000790,2025,2017,8,33,USA,International,Corporate,934.99,0,0,0,0,2,0,0,,0,6,0.349,0.11,0,0,0.0,0,110,2025-10-17,,,0
M000791,2025,2021,4,76,USA,At-Large,Retired,100.93,1,1,0,0,0,0,0,,0,3,0.07,0.0,0,0,274.66,0,78,2025-12-13,,,1
M000792,2025,2018,7,20,USA,International,Nonprofit,496.51,1,5,2,0,6,0,0,,0,4,0.355,0.114,0,0,0.0,0,15,2025-10-19,,,1
M000793,2025,2010,15,69,UAE,At-Large,Individual,196.98,0,4,3,1,7,0,0,,0,5,0.293,0.079,0,0,0.0,0,61,2025-10-25,,,0
M000794,2025,2010,15,58,USA,Northeast,Individual,191.29,0,3,0,3,4,1,0,,16,3,0.367,0.116,0,0,0.0,0,103,2025-01-02,,,0
M000795,2025,2015,10,40,UK,Northeast,Individual,193.59,0,5,2,0,2,0,0,,0,5,0.197,0.033,1,0,0.0,0,68,2025-07-31,,,0
M000796,2025,2014,11,51,Canada,Northeast,Individual,194.2,0,2,1,0,3,0,0,,0,1,0.078,0.0,0,2,0.0,0,14,2025-11-25,,,1
M000797,2025,2016,9,70,USA,Mid-Atlantic,Nonprofit,502.88,1,1,2,1,2,0,0,,0,2,0.135,0.003,0,0,0.0,0,40,2025-05-20,,,1
M000798,2025,2010,15,67,Germany,At-Large,Nonprofit,501.21,1,4,1,0,1,0,0,,0,2,0.166,0.016,0,1,0.0,0,100,2025-06-11,,,1
M000799,2025,2011,14,79,USA,International,Individual,188.18,0,4,1,0,0,0,0,,0,1,0.143,0.005,0,0,0.0,0,18,2025-05-30,,,0
M000800,2025,2021,4,29,USA,West,Retired,98.05,1,0,1,1,4,0,0,,0,1,0.213,0.045,0,0,0.0,0,73,2025-04-20,,,1
M000801,2025,2010,15,71,USA,Mid-Atlantic,Individual,196.0,0,4,4,2,7,0,0,,0,5,0.364,0.115,0,0,0.0,0,0,2025-01-20,,,0
M000802,2025,2021,4,31,USA,International,Premium,338.19,0,0,3,0,2,0,0,,0,3,0.211,0.044,0,0,0.0,0,43,2025-04-13,,,0
M000803,2025,2018,7,71,USA,Mid-Atlantic,Individual,196.52,0,0,5,1,3,0,0,,0,3,0.204,0.038,0,0,0.0,0,113,2025-02-22,,,1
M000804,2025,2022,3,76,USA,West,Corporate,976.66,1,0,3,1,3,1,1,Chair,5,0,0.169,0.023,0,0,0.0,0,58,2025-08-30,,,1
M000805,2025,2014,11,69,USA,Southwest,Premium,348.05,1,0,2,0,2,0,0,,0,1,0.356,0.113,0,0,0.0,0,108,2025-07-31,,,0
