member_id,renewal_probability,risk_level,action_type,priority,channel,message_template,recommended_offer,timeline
M002242,43.2,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002360,43.2,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002368,43.2,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002876,43.2,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003002,43.2,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003410,43.2,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003569,43.2,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003621,43.2,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003902,43.2,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000042,43.3,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000161,43.3,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000198,43.3,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000299,43.3,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000304,43.3,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000709,43.3,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000768,43.3,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000898,43.3,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001165,43.3,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001448,43.3,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001560,43.3,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001638,43.3,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001955,43.3,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002206,43.3,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002740,43.3,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003151,43.3,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003156,43.3,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003437,43.3,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003927,43.3,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000268,43.4,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000343,43.4,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000361,43.4,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000389,43.4,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000991,43.4,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001387,43.4,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001809,43.4,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002016,43.4,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002203,43.4,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002223,43.4,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002302,43.4,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002717,43.4,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003124,43.4,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003175,43.4,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003619,43.4,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003672,43.4,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003774,43.4,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003893,43.4,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003910,43.4,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003937,43.4,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000030,43.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000155,43.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000439,43.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000441,43.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000486,43.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000556,43.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000585,43.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000609,43.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000649,43.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001021,43.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001316,43.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001588,43.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001923,43.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001999,43.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002117,43.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002319,43.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002351,43.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002365,43.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002526,43.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002864,43.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002911,43.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002915,43.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002964,43.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003356,43.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003519,43.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003741,43.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003929,43.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003962,43.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003985,43.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000114,43.6,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000417,43.6,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000617,43.6,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000814,43.6,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000836,43.6,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001008,43.6,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001543,43.6,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001947,43.6,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002077,43.6,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002165,43.6,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002196,43.6,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002423,43.6,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
